SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,TEMP,SIG305,SIG312,SIG320,R305_312,R312_320,STD305_312,STD312_320
8442,2/16/2010,22:12:37,37.867,-122.267,95,1009,56.18,23.1,25.97,86.49,82.64,0.3003,1.0465,0.01,0.005
8442,2/1/2011,22:06:22,37.867,-122.267,95,1009,60.03,18.5,84.61,264.22,251.93,0.3202,1.0488,0.004,0.002
8442,2/1/2011,22:06:47,37.867,-122.267,95,1009,60.06,18.7,81.77,241.97,244.52,0.338,0.9895,0.022,0.011
8442,2/1/2011,22:07:05,37.867,-122.267,95,1009,60.09,18.8,83.8,264.6,251.75,0.3167,1.051,0.003,0.001
8442,2/1/2011,22:07:22,37.867,-122.267,95,1010,60.12,18.9,83.57,261.72,251.7,0.3193,1.0398,0.002,0.003
8442,2/1/2011,22:08:47,37.867,-122.267,95,1010,60.26,19.6,81.68,259.82,248.33,0.3144,1.0463,0.005,0.001
8442,2/1/2011,22:09:03,37.867,-122.267,95,1010,60.28,19.7,81.38,257.35,247.41,0.3162,1.0402,0.004,0.006
8442,2/1/2011,22:09:17,37.867,-122.267,95,1010,60.31,19.8,80.87,258.37,247.15,0.313,1.0454,0.008,0.002
8442,2/1/2011,22:09:34,37.867,-122.267,95,1010,60.33,19.9,80.85,257.58,246.78,0.3139,1.0438,0.006,0.003
8442,2/1/2011,22:09:49,37.867,-122.267,95,1010,60.36,20,80.28,257.28,246.12,0.312,1.0453,0.008,0.003
8442,2/1/2011,22:10:48,37.867,-122.267,95,1010,60.45,20.4,77.73,254.08,241.85,0.3059,1.0506,0.005,0.004
8442,2/1/2011,22:11:04,37.867,-122.267,95,1010,60.48,20.5,78.24,252.96,243.7,0.3093,1.038,0.009,0.006
8442,2/1/2011,22:11:21,37.867,-122.267,95,1010,60.51,20.6,78.22,254.02,243.44,0.3079,1.0435,0.005,0.002
8442,2/1/2011,22:11:37,37.867,-122.267,95,1010,60.54,20.7,77.82,252.51,242.62,0.3082,1.0408,0.001,0.002
8442,2/1/2011,22:11:58,37.867,-122.267,95,1010,60.57,20.8,77.67,252.02,242.04,0.3082,1.0412,0.007,0.002
8442,2/1/2011,22:12:38,37.867,-122.267,95,1010,60.64,21,76.45,244.79,240.6,0.3123,1.0174,0.009,0.009
8442,2/1/2011,22:12:48,37.867,-122.267,95,1010,60.65,21.1,49.28,131.33,141.93,0.375,0.9183,0.049,0.209
8442,2/1/2011,22:13:08,37.867,-122.267,95,1010,60.69,21.1,75.66,245.01,238.28,0.3089,1.0283,0.032,0.018
8442,2/1/2011,22:13:36,37.867,-122.267,95,1010,60.73,21.2,73.94,246.12,235.52,0.3004,1.045,0.007,0.007
8442,2/1/2011,22:14:04,37.867,-122.267,95,1010,60.78,21.3,72.73,237.13,233.59,0.3067,1.0152,0.007,0.008
8442,2/1/2011,22:14:25,37.867,-122.267,95,1010,60.82,21.3,74.87,247.95,239.6,0.302,1.0349,0.001,0.001
8442,2/1/2011,22:15:12,37.867,-122.267,95,1010,60.9,21.4,72.12,240.23,232.84,0.3003,1.0317,0.023,0.008
8442,2/1/2011,22:15:29,37.867,-122.267,95,1010,60.92,21.4,73.71,240.47,236.46,0.3066,1.017,0.015,0.016
8442,2/1/2011,22:15:45,37.867,-122.267,95,1010,60.95,21.4,73.13,242.5,236.13,0.3016,1.027,0.012,0.009
8442,2/1/2011,22:15:59,37.867,-122.267,95,1010,60.98,21.5,72.85,243.4,236.58,0.2993,1.0288,0.007,0.004
8442,2/1/2011,22:16:14,37.867,-122.267,95,1010,61,21.5,72.49,241.86,235.37,0.2997,1.0276,0.01,0.01
8442,2/1/2011,22:17:18,37.867,-122.267,95,1010,61.11,21.6,71.75,239.78,234.43,0.2992,1.0229,0.005,0.003
8442,2/1/2011,22:17:36,37.867,-122.267,95,1010,61.14,21.7,71.65,239.3,234.08,0.2994,1.0223,0.004,0.003
8442,2/1/2011,22:17:53,37.867,-122.267,95,1010,61.17,21.8,70.8,238.76,233.48,0.2965,1.0226,0.004,0.003
8442,2/1/2011,22:18:12,37.867,-122.267,95,1010,61.2,21.9,70.58,237.05,232.44,0.2977,1.0199,0.007,0.006
8442,2/1/2011,22:18:27,37.867,-122.267,95,1010,61.23,22,70.16,236.91,231.7,0.2961,1.0225,0.007,0.001
8442,2/1/2011,22:20:22,37.867,-122.267,95,1011,61.43,22.6,67.69,230.98,228.27,0.293,1.0119,0.007,0.009
8442,2/1/2011,22:20:40,37.867,-122.267,95,1010,61.46,22.7,66.96,231.52,227.53,0.2892,1.0175,0.009,0.003
8442,2/1/2011,22:20:53,37.867,-122.267,95,1011,61.49,22.7,66.93,227.72,227.62,0.294,1.0004,0.018,0.008
8442,2/1/2011,22:21:47,37.867,-122.267,95,1011,61.58,23,60.75,199.43,217.41,0.3047,0.9173,0.072,0.032
8442,2/1/2011,22:22:01,37.867,-122.267,95,1011,61.61,23,64.42,226.34,224.99,0.2847,1.006,0.038,0.012
8442,2/1/2011,22:23:34,37.867,-122.267,95,1010,61.77,23.3,64.41,224.24,223.59,0.2872,1.0029,0.006,0.004
8442,2/1/2011,22:24:08,37.867,-122.267,95,1010,61.83,23.4,64.02,221.2,222.55,0.2895,0.9939,0.012,0.01
8442,2/1/2011,22:24:32,37.867,-122.267,95,1010,61.88,23.4,63.02,221.97,219.25,0.2839,1.0124,0.005,0.006
8442,2/1/2011,22:24:48,37.867,-122.267,95,1010,61.91,23.5,60.37,198.83,208.24,0.3038,0.9547,0.031,0.032
8442,2/1/2011,22:25:01,37.867,-122.267,95,1010,61.93,23.5,63.05,219.65,219.84,0.2871,0.9991,0.014,0.007
8442,2/1/2011,22:25:55,37.867,-122.267,95,1011,62.03,23.6,46.27,137.78,162.42,0.3341,0.8496,0.083,0.103
8442,2/1/2011,22:26:19,37.867,-122.267,95,1011,62.07,23.6,61.92,219.29,219.13,0.2824,1.0007,0.007,0.003
8442,2/1/2011,22:26:45,37.867,-122.267,95,1010,62.12,23.6,60.64,217.1,215.87,0.2794,1.0057,0.025,0.007
8442,2/1/2011,22:27:01,37.867,-122.267,95,1010,62.15,23.6,61.14,218.57,217.53,0.2797,1.0048,0.004,0.002
8442,2/1/2011,22:27:16,37.867,-122.267,95,1010,62.18,23.5,61.15,216.79,217.57,0.2821,0.9964,0.006,0.003
8442,2/1/2011,22:27:30,37.867,-122.267,95,1010,62.2,23.5,60.56,215.72,216.49,0.2808,0.9964,0.019,0.006
8442,2/1/2011,22:28:23,37.867,-122.267,95,1009,62.3,23.4,59.43,213.66,214.97,0.2781,0.9939,0.009,0.008
8442,2/1/2011,22:28:46,37.867,-122.267,95,1009,62.34,23.4,58.85,213.28,213.83,0.276,0.9974,0.006,0.003
8442,2/1/2011,22:29:02,37.867,-122.267,95,1009,62.37,23.5,51.02,176.87,192.91,0.2906,0.9004,0.042,0.164
8442,2/1/2011,22:29:31,37.867,-122.267,95,1009,62.43,23.5,58.31,211.67,213.14,0.2755,0.9931,0.003,0.002
8442,2/1/2011,22:29:47,37.867,-122.267,95,1009,62.46,23.5,58.33,210.91,212.7,0.2766,0.9916,0.004,0.003
8442,2/1/2011,22:30:10,37.867,-122.267,95,1009,62.5,23.5,57.83,208.2,210.96,0.2778,0.9869,0.006,0.005
8442,2/1/2011,22:31:43,37.867,-122.267,95,1010,62.67,23.7,51.23,180.13,189.59,0.2849,0.9496,0.047,0.029
8442,2/1/2011,22:32:20,37.867,-122.267,95,1010,62.74,23.9,55.72,203.4,207.66,0.2739,0.9795,0.004,0.004
8442,2/1/2011,22:32:42,37.867,-122.267,95,1010,62.79,23.9,53.95,197.95,203.35,0.2726,0.9735,0.022,0.023
8442,2/1/2011,22:32:57,37.867,-122.267,95,1010,62.82,24,54.8,203.72,206.79,0.269,0.9852,0.002,0.002
8442,2/1/2011,22:33:12,37.867,-122.267,95,1010,62.84,24,54.6,202.98,205.83,0.269,0.9862,0.004,0.002
8442,2/1/2011,22:34:54,37.867,-122.267,95,1009,63.04,24.1,52.68,191.44,203.57,0.2752,0.9404,0.009,0.004
8442,2/1/2011,22:35:25,37.867,-122.267,95,1009,63.1,24.2,52.07,190.62,202.25,0.2731,0.9425,0.004,0.003
8442,2/1/2011,22:35:48,37.867,-122.267,95,1009,63.14,24.2,51.52,184.71,200.55,0.2789,0.921,0.002,0.009
8442,2/1/2011,22:36:03,37.867,-122.267,95,1009,63.17,24.3,51.31,187.06,200.24,0.2743,0.9342,0.02,0.015
8442,2/1/2011,22:36:20,37.867,-122.267,95,1009,63.21,24.3,51.1,189,200.92,0.2704,0.9407,0.007,0.003
8442,2/1/2011,22:37:56,37.867,-122.267,95,1009,63.39,24.7,48.7,180.55,194.74,0.2698,0.9271,0.014,0.006
8442,2/1/2011,22:38:38,37.867,-122.267,95,1010,63.47,24.8,48.24,177.35,193.9,0.2721,0.9146,0.008,0.011
8442,2/1/2011,22:38:56,37.867,-122.267,95,1010,63.51,24.9,48.13,180.94,194.69,0.266,0.9294,0.003,0.006
8442,2/1/2011,22:39:06,37.867,-122.267,95,1010,63.53,24.9,47.97,180.64,194.71,0.2656,0.9278,0.005,0.004
8442,2/1/2011,22:39:35,37.867,-122.267,95,1010,63.59,24.9,47.55,179.75,193.88,0.2646,0.9271,0.009,0.003
8442,2/1/2011,22:40:58,37.867,-122.267,95,1010,63.75,25.1,46.22,175.91,191.2,0.2628,0.92,0.005,0.004
8442,2/1/2011,22:41:51,37.867,-122.267,95,1010,63.86,25.4,42.38,163.73,178.62,0.2588,0.9167,0.016,0.008
8442,2/1/2011,22:42:11,37.867,-122.267,95,1010,63.9,25.4,44.37,170.41,187.02,0.2604,0.9112,0.006,0.005
8442,2/1/2011,22:42:39,37.867,-122.267,95,1010,63.95,25.5,40.99,149.79,167.31,0.2738,0.8961,0.042,0.025
8442,2/1/2011,22:43:00,37.867,-122.267,95,1010,64,25.6,44.19,171.8,187.35,0.2572,0.917,0.009,0.004
8442,2/1/2011,22:43:30,37.867,-122.267,95,1010,64.06,25.7,43.82,169.05,186.39,0.2592,0.907,0.006,0.004
8442,2/1/2011,22:44:42,37.867,-122.267,95,1009,64.2,25.8,41.1,156.51,178.43,0.2626,0.8771,0.014,0.011
8442,2/1/2011,22:45:00,37.867,-122.267,95,1009,64.24,25.9,41.56,165.04,181.53,0.2519,0.9091,0.021,0.013
8442,2/1/2011,22:45:16,37.867,-122.267,95,1009,64.27,25.9,41.87,164.74,182.12,0.2542,0.9045,0.015,0.011
8442,2/1/2011,22:45:31,37.867,-122.267,95,1009,64.3,25.9,41.58,160.81,180.71,0.2586,0.8899,0.006,0.008
8442,2/1/2011,22:45:49,37.867,-122.267,95,1009,64.34,25.9,41.4,162.65,181.26,0.2546,0.8973,0.004,0.003
8442,2/1/2011,22:47:20,37.867,-122.267,95,1010,64.52,25.7,38.56,156.47,172.68,0.2464,0.9063,0.022,0.016
8442,2/1/2011,22:47:48,37.867,-122.267,95,1010,64.58,25.6,39.24,159.91,177.78,0.2454,0.8995,0.002,0.002
8442,2/1/2011,22:48:07,37.867,-122.267,95,1010,64.62,25.6,38.89,158.81,177.19,0.2449,0.8963,0.004,0.004
8442,2/1/2011,22:48:24,37.867,-122.267,95,1010,64.66,25.5,38.73,158.34,176.59,0.2446,0.8966,0.004,0.003
8442,2/1/2011,22:48:45,37.867,-122.267,95,1009,64.7,25.5,38.36,157.66,176.18,0.2433,0.8949,0.007,0.003
8442,2/1/2011,22:49:01,37.867,-122.267,95,1010,64.73,25.4,38.12,156.26,175.49,0.2439,0.8904,0.003,0.003
8442,2/1/2011,22:49:21,37.867,-122.267,95,1010,64.77,25.4,37.87,155.44,174.62,0.2436,0.8901,0.007,0.003
8442,2/1/2011,22:50:46,37.867,-122.267,95,1009,64.95,25.3,35.16,148.27,167.34,0.2372,0.8864,0.016,0.032
8442,2/1/2011,22:51:23,37.867,-122.267,95,1009,65.03,25.4,36.26,150.32,170.13,0.2412,0.8836,0.008,0.004
8442,2/1/2011,22:51:50,37.867,-122.267,95,1009,65.09,25.4,35.25,150.19,167.17,0.2347,0.8985,0.006,0.007
8442,2/1/2011,22:52:16,37.867,-122.267,95,1010,65.14,25.5,35.65,148.69,168.82,0.2398,0.8808,0.005,0.005
8442,2/1/2011,22:52:41,37.867,-122.267,95,1010,65.19,25.6,35.2,147.55,167.69,0.2386,0.8799,0.006,0.003
8442,2/1/2011,22:54:01,37.867,-122.267,95,1009,65.36,25.6,33.72,143.92,165.11,0.2343,0.8716,0.013,0.004
8442,2/1/2011,22:54:31,37.867,-122.267,95,1009,65.43,25.5,33.45,143.7,164.02,0.2327,0.8762,0.008,0.002
8442,2/1/2011,22:54:47,37.867,-122.267,95,1009,65.46,25.4,33.05,141.53,163.01,0.2335,0.8682,0.013,0.012
8442,2/1/2011,22:55:09,37.867,-122.267,95,1009,65.51,25.4,32.81,142.34,162.77,0.2305,0.8745,0.003,0.001
8442,2/1/2011,22:55:28,37.867,-122.267,95,1009,65.55,25.3,32.43,140.99,162.1,0.23,0.8698,0.006,0.006
8442,2/1/2011,22:55:49,37.867,-122.267,95,1009,65.59,25.3,32.12,140.67,161.79,0.2284,0.8695,0.003,0.003
8442,2/1/2011,22:56:14,37.867,-122.267,95,1009,65.65,25.2,31.58,139.36,161,0.2266,0.8656,0.007,0.005
8442,2/1/2011,22:57:41,37.867,-122.267,95,1009,65.83,25.2,30.33,134.27,157.37,0.2259,0.8532,0.002,0.001
8442,2/1/2011,22:58:48,37.867,-122.267,95,1009,65.98,25.4,29.25,132.27,154.92,0.2212,0.8538,0.004,0.004
8442,2/1/2011,22:59:14,37.867,-122.267,95,1008,66.03,25.4,28.84,131.55,154.64,0.2193,0.8507,0.011,0.006
8442,2/1/2011,22:59:28,37.867,-122.267,95,1008,66.07,25.4,28.27,130.57,153.64,0.2165,0.8498,0.006,0.01
8442,2/1/2011,22:59:41,37.867,-122.267,95,1009,66.09,25.4,28.59,130.21,153.43,0.2196,0.8486,0.005,0.002
8442,2/1/2011,22:59:57,37.867,-122.267,95,1009,66.13,25.4,28.34,130.13,153.07,0.2178,0.8501,0.005,0.004
8442,2/1/2011,23:01:10,37.867,-122.267,95,1009,66.28,25.5,27.12,123.8,149.14,0.2191,0.8301,0.011,0.01
8442,2/1/2011,23:01:27,37.867,-122.267,95,1009,66.32,25.6,24.72,117.13,140.81,0.2111,0.8321,0.024,0.045
8442,2/1/2011,23:01:56,37.867,-122.267,95,1009,66.38,25.7,26.06,125.32,146.9,0.208,0.8531,0.008,0
8442,2/1/2011,23:02:12,37.867,-122.267,95,1008,66.41,25.7,26.49,125.26,148.5,0.2115,0.8434,0.003,0.002
8442,2/1/2011,23:02:28,37.867,-122.267,95,1008,66.45,25.7,26.31,124.49,148.11,0.2113,0.8405,0.001,0.002
8442,2/2/2011,21:39:21,37.867,-122.267,95,1015,57.47,21.1,113.05,305.89,277.31,0.3696,1.1031,0.006,0.004
8442,2/2/2011,21:40:08,37.867,-122.267,95,1015,57.53,21.3,111.68,305.38,275.88,0.3657,1.1069,0.004,0.001
8442,2/2/2011,21:41:15,37.867,-122.267,95,1016,57.61,21.3,110.24,299.01,273.55,0.3687,1.093,0.011,0.003
8442,2/2/2011,21:41:46,37.867,-122.267,95,1016,57.65,21.3,108.77,301.71,273.13,0.3605,1.1046,0.011,0.003
8442,2/2/2011,21:42:08,37.867,-122.267,95,1016,57.68,21.2,107.61,300.18,270.83,0.3585,1.1084,0.012,0.01
8442,2/2/2011,21:42:36,37.867,-122.267,95,1016,57.71,21.1,106.79,296.49,270.2,0.3602,1.0974,0.026,0.01
8442,2/2/2011,21:42:57,37.867,-122.267,95,1016,57.74,21.1,105.8,285.05,265.11,0.3712,1.0753,0.021,0.012
8442,2/2/2011,21:44:46,37.867,-122.267,95,1016,57.88,20.9,102.39,287.01,260.32,0.3568,1.1025,0.005,0.013
8442,2/2/2011,21:45:08,37.867,-122.267,95,1016,57.91,20.9,105.7,293.9,269.03,0.3596,1.0925,0.009,0.005
8442,2/2/2011,21:45:29,37.867,-122.267,95,1016,57.94,20.9,104.44,291.72,266.29,0.358,1.0955,0.003,0.003
8442,2/2/2011,21:45:57,37.867,-122.267,95,1016,57.98,20.9,103.5,286,261.84,0.3619,1.0924,0.011,0.016
8442,2/2/2011,21:46:23,37.867,-122.267,95,1016,58.01,20.9,104.85,290.35,266.51,0.3611,1.0895,0.002,0.003
8442,2/2/2011,21:46:38,37.867,-122.267,95,1016,58.03,20.9,104.41,290.83,267.66,0.359,1.0866,0.006,0.005
8442,2/2/2011,21:48:15,37.867,-122.267,95,1016,58.16,21,101.65,285.79,262.7,0.3557,1.0879,0.011,0.006
8442,2/2/2011,21:48:41,37.867,-122.267,95,1016,58.19,21.1,98.61,272,253.73,0.3627,1.0719,0.021,0.029
8442,2/2/2011,21:49:15,37.867,-122.267,95,1017,58.24,21.1,97.44,272.24,251.92,0.3579,1.0807,0.003,0.006
8442,2/2/2011,21:49:35,37.867,-122.267,95,1017,58.27,21.1,100.91,286.89,263.43,0.3517,1.0891,0.006,0.006
8442,2/2/2011,21:50:08,37.867,-122.267,95,1017,58.31,21.1,98.84,279.33,257.4,0.3538,1.0852,0.002,0.001
8442,2/2/2011,21:50:38,37.867,-122.267,95,1016,58.35,21.2,97.3,275.9,254.04,0.3527,1.0861,0.006,0.004
8442,2/2/2011,21:50:59,37.867,-122.267,95,1016,58.38,21.2,93.24,266.02,244.97,0.3505,1.0859,0.012,0.004
8442,2/2/2011,21:51:48,37.867,-122.267,95,1016,58.45,21.4,96.91,271.1,254.24,0.3577,1.0662,0.026,0.02
8442,2/2/2011,21:54:36,37.867,-122.267,95,1016,58.69,21.2,97.52,279.92,260.9,0.3484,1.0729,0.007,0.003
8442,2/2/2011,21:55:07,37.867,-122.267,95,1016,58.74,21.1,97.34,278.88,260.31,0.349,1.0714,0.004,0.007
8442,2/2/2011,21:55:36,37.867,-122.267,95,1016,58.78,21,97.11,278.58,260.11,0.3486,1.071,0.003,0.003
8442,2/2/2011,21:56:05,37.867,-122.267,95,1016,58.82,20.9,95.3,278.75,258.81,0.3419,1.077,0.01,0.001
8442,2/2/2011,21:56:30,37.867,-122.267,95,1016,58.86,20.8,94.96,275.92,257.53,0.3442,1.0714,0.003,0.002
8442,2/2/2011,21:57:10,37.867,-122.267,95,1016,58.91,20.6,94.76,275.8,257.22,0.3436,1.0723,0.003,0.001
8442,2/2/2011,22:00:04,37.867,-122.267,95,1016,59.16,20.8,81.79,248.66,230.19,0.3295,1.0799,0.049,0.038
8442,2/2/2011,22:00:46,37.867,-122.267,95,1016,59.23,20.9,90.6,267.57,252.33,0.3386,1.0604,0.004,0.003
8442,2/2/2011,22:01:11,37.867,-122.267,95,1016,59.26,21,89.4,265.3,249.49,0.337,1.0633,0.004,0.002
8442,2/2/2011,22:01:33,37.867,-122.267,95,1016,59.3,21,90.02,266.73,251.75,0.3375,1.0595,0.001,0.002
8442,2/2/2011,22:01:56,37.867,-122.267,95,1016,59.33,21,89.68,265.35,251.47,0.338,1.0552,0.01,0.009
8442,2/2/2011,22:02:13,37.867,-122.267,95,1016,59.36,21.1,86.33,258.6,244.95,0.3339,1.0558,0.023,0.013
8442,2/2/2011,22:02:42,37.867,-122.267,95,1016,59.4,21.1,88.25,265.75,249.82,0.3321,1.0638,0.009,0.006
8442,2/2/2011,22:07:34,37.867,-122.267,95,1016,59.86,22.3,85.59,261.08,250.05,0.3278,1.0441,0.009,0.004
8442,2/2/2011,22:07:44,37.867,-122.267,95,1016,59.88,22.3,84.49,259.47,248.57,0.3257,1.0438,0.01,0.009
8442,2/2/2011,22:07:54,37.867,-122.267,95,1016,59.9,22.4,81.09,249.69,240.11,0.3249,1.0398,0.015,0.019
8442,2/2/2011,22:08:30,37.867,-122.267,95,1016,59.95,22.5,82.73,255.37,245.28,0.324,1.0411,0.015,0.008
8442,2/2/2011,22:08:42,37.867,-122.267,95,1016,59.97,22.5,82.19,255.48,244.22,0.3217,1.0461,0.005,0.003
8442,2/2/2011,22:08:56,37.867,-122.267,95,1016,60,22.5,82.84,254.97,245.24,0.3249,1.0397,0.002,0.006
8442,2/2/2011,22:11:15,37.867,-122.267,95,1016,60.22,22.4,81.29,253.6,243.7,0.3205,1.0406,0.005,0.002
8442,2/2/2011,22:13:19,37.867,-122.267,95,1016,60.43,22.4,78.06,232.25,236.42,0.3362,0.9823,0.021,0.023
8442,2/2/2011,22:13:36,37.867,-122.267,95,1016,60.46,22.4,79.08,245.75,239.64,0.3218,1.0255,0.008,0.006
8442,2/2/2011,22:13:50,37.867,-122.267,95,1016,60.48,22.3,78.66,247.78,239.73,0.3175,1.0336,0.004,0.001
8442,2/2/2011,22:14:02,37.867,-122.267,95,1016,60.5,22.3,78.13,240.42,238.94,0.325,1.0062,0.005,0.005
8442,2/8/2011,20:50:32,37.867,-122.267,95,1004,53.16,22.4,232.65,462.94,371.29,0.5026,1.2469,0.014,0.019
8442,2/8/2011,20:50:57,37.867,-122.267,95,1004,53.17,22.4,237.69,477.02,383.18,0.4983,1.2449,0.015,0.003
8442,2/8/2011,20:51:19,37.867,-122.267,95,1004,53.18,22.3,238.29,476.26,382.52,0.5004,1.2451,0.014,0.008
8442,2/8/2011,20:51:35,37.867,-122.267,95,1005,53.19,22.3,238.6,475.09,381.62,0.5022,1.2449,0.008,0.004
8442,2/8/2011,20:51:54,37.867,-122.267,95,1005,53.2,22.2,235.82,473.95,379.23,0.4976,1.2498,0.017,0.001
8442,2/8/2011,20:54:46,37.867,-122.267,95,1006,53.29,22.2,234.63,475.48,354.74,0.4934,1.3404,0.004,0.006
8442,2/8/2011,20:55:22,37.867,-122.267,95,1006,53.31,22.2,234.51,473.35,354.29,0.4954,1.336,0.004,0.003
8442,2/8/2011,20:56:02,37.867,-122.267,95,1006,53.33,22.3,232.66,469.6,350.59,0.4954,1.3395,0.001,0.006
8442,2/8/2011,20:56:38,37.867,-122.267,95,1007,53.35,22.3,230.81,466.72,347.98,0.4945,1.3412,0.002,0.003
8442,2/8/2011,20:57:10,37.867,-122.267,95,1007,53.37,22.4,231.75,468.99,352.23,0.4941,1.3315,0.003,0.002
8442,2/8/2011,22:09:26,37.867,-122.267,95,1006,58.33,22.3,139.65,341.5,279.05,0.4089,1.2238,0.003,0.002
8442,2/8/2011,22:10:29,37.867,-122.267,95,1007,58.44,22.5,136.6,338.4,271.43,0.4037,1.2468,0.015,0.003
8442,2/8/2011,22:11:02,37.867,-122.267,95,1007,58.49,22.6,136.54,337.67,272.58,0.4043,1.2388,0.009,0.005
8442,2/8/2011,22:11:32,37.867,-122.267,95,1007,58.54,22.7,135.13,336.66,272.11,0.4014,1.2372,0.015,0.004
8442,2/8/2011,22:11:54,37.867,-122.267,95,1007,58.58,22.8,137.01,332.88,274.93,0.4117,1.2108,0.017,0.015
8442,2/8/2011,22:12:23,37.867,-122.267,95,1007,58.63,22.8,135.63,333.95,274.44,0.4061,1.2168,0.008,0.005
8442,2/2/2012,18:39:44,37.867,-122.267,95,1008,59.81,17.7,67.76,234.01,232.6,0.2896,1.0061,0.012,0.004
8442,2/2/2012,18:40:00,37.867,-122.267,95,1008,59.78,17.8,68.84,238.66,237.06,0.2885,1.0068,0.004,0.002
8442,2/2/2012,18:40:13,37.867,-122.267,95,1008,59.76,17.9,68.98,239.66,237.34,0.2878,1.0098,0.004,0.003
8442,2/2/2012,18:40:24,37.867,-122.267,95,1008,59.74,18,69.29,239.57,238.13,0.2892,1.006,0.01,0.006
8442,2/2/2012,18:40:36,37.867,-122.267,95,1009,59.73,18.1,69.14,241.62,238.67,0.2862,1.0124,0.001,0.002
8442,2/2/2012,18:41:13,37.867,-122.267,95,1009,59.67,18.4,69.86,238.96,238.25,0.2924,1.003,0.003,0.003
8442,2/2/2012,18:41:25,37.867,-122.267,95,1009,59.65,18.5,69.69,238.4,236.18,0.2923,1.0094,0.008,0.01
8442,2/2/2012,18:41:37,37.867,-122.267,95,1010,59.63,18.6,69.55,240.54,236.88,0.2891,1.0155,0.005,0.002
8442,2/2/2012,18:41:49,37.867,-122.267,95,1010,59.61,18.7,69.8,241.21,238.04,0.2894,1.0133,0.007,0.003
8442,2/2/2012,18:42:00,37.867,-122.267,95,1010,59.59,18.8,69.19,239.29,236.34,0.2892,1.0125,0.014,0.013
8442,2/2/2012,18:42:45,37.867,-122.267,95,1010,59.52,19.1,70.46,242.1,238.63,0.291,1.0145,0.008,0.007
8442,2/2/2012,18:42:56,37.867,-122.267,95,1010,59.51,19.2,70.41,241.45,238.24,0.2916,1.0135,0.007,0.004
8442,2/2/2012,18:43:08,37.867,-122.267,95,1010,59.49,19.2,70.56,242.13,238.14,0.2914,1.0167,0.007,0.004
8442,2/2/2012,18:43:18,37.867,-122.267,95,1010,59.47,19.3,69.26,242.51,239.04,0.2856,1.0145,0.019,0.008
8442,2/2/2012,18:43:30,37.867,-122.267,95,1010,59.46,19.4,70.7,242.61,238.7,0.2914,1.0164,0.003,0.003
8442,2/2/2012,21:12:46,37.867,-122.267,95,1007,55.91,22.2,113.08,323.93,293.43,0.3491,1.104,0.007,0.01
8442,2/2/2012,21:13:42,37.867,-122.267,95,1007,55.95,22.6,112.19,315.26,288.89,0.356,1.0912,0.014,0.009
8442,2/2/2012,21:14:20,37.867,-122.267,95,1007,55.98,22.8,110.86,320.63,290.26,0.3458,1.1047,0.007,0.006
8442,2/2/2012,21:14:33,37.867,-122.267,95,1007,55.99,22.9,111.82,320.2,291.47,0.3492,1.0986,0.007,0.007
8442,2/2/2012,21:14:46,37.867,-122.267,95,1007,56.01,22.9,111.58,319.86,289.58,0.3488,1.1046,0.006,0.005
8442,2/2/2012,21:15:07,37.867,-122.267,95,1007,56.02,23,112.08,320.79,292.43,0.3494,1.097,0.01,0.003
8442,2/2/2012,21:16:27,37.867,-122.267,95,1008,56.09,23.3,112.05,321.52,293.63,0.3485,1.095,0.005,0.004
8442,2/2/2012,21:16:56,37.867,-122.267,95,1007,56.12,23.3,110.65,321.76,291.85,0.3439,1.1025,0.005,0.004
8442,2/2/2012,21:17:18,37.867,-122.267,95,1008,56.14,23.3,111.13,321.01,292.37,0.3462,1.098,0.003,0.001
8442,2/2/2012,21:17:32,37.867,-122.267,95,1007,56.15,23.3,110.65,319.86,292.09,0.3459,1.0951,0.007,0.005
8442,2/2/2012,21:17:46,37.867,-122.267,95,1008,56.16,23.2,110.63,318.92,291.45,0.3469,1.0942,0.004,0.002
8442,2/2/2012,21:17:58,37.867,-122.267,95,1008,56.17,23.2,111.01,319.85,292.34,0.3471,1.0941,0.005,0.002
8442,2/2/2012,21:18:10,37.867,-122.267,95,1008,56.19,23.2,110.92,321.9,293.55,0.3446,1.0966,0.003,0.002
8442,2/2/2012,21:19:16,37.867,-122.267,95,1006,56.25,23.2,109.47,316.54,291.38,0.3458,1.0864,0.017,0.006
8442,2/2/2012,21:19:29,37.867,-122.267,95,1007,56.26,23.2,109.36,319.5,291.89,0.3423,1.0946,0.001,0.002
8442,2/2/2012,21:19:43,37.867,-122.267,95,1007,56.27,23.2,109.62,319.13,292.04,0.3435,1.0928,0.006,0.004
8442,2/2/2012,21:19:56,37.867,-122.267,95,1007,56.28,23.2,108.41,317.94,290.94,0.341,1.0928,0.01,0.008
8442,2/2/2012,21:20:09,37.867,-122.267,95,1007,56.3,23.2,108.94,319.61,291.55,0.3409,1.0962,0.009,0.004
8442,2/2/2012,21:20:42,37.867,-122.267,95,1007,56.33,23.1,107.21,309.29,285.7,0.3466,1.0827,0.006,0.023
8442,2/2/2012,21:21:01,37.867,-122.267,95,1007,56.34,23.2,108.57,315.35,290.21,0.3443,1.0866,0.005,0.006
